Date,Y_2330,X_TSM
2011-08-25,-0.007407563445224789,-0.00844589776799304
2011-08-26,0.013432951118226717,-0.03322001880725105
2011-08-29,0.022091396320748066,0.04052890975573169
2011-08-30,-0.005763869543912701,0.027095395322293953
2011-08-31,0.005797284334525876,-0.01319040708829041
2011-09-01,-0.0115275155780711,0.0
2011-09-02,-0.01603488763677399,-0.006683359780365736
2011-09-06,-0.0207407793246374,-0.019343955390556174
2011-09-07,0.03782142035524252,-0.012006640256139896
2011-09-08,0.0014576965018600328,0.04600686830043392
2011-09-09,0.008733749343711917,-0.004149620329399489
2011-09-13,-0.012987197091493388,-0.009999924029809846
2011-09-14,-0.017543733661626513,0.006734207248046273
2011-09-15,0.028273775976027225,-0.01170579028389883
2011-09-16,0.028943499091977753,0.02453466840676954
2011-09-19,0.0014065868728109347,0.02477309408253796
2011-09-20,-0.009831479339064435,-0.015310465874702849
2011-09-21,0.021276678448132216,-0.008183365729368923
2011-09-22,-0.041666825253393464,-0.016501453667455254
2011-09-23,-0.02173899196762441,-0.03355696384152991
2011-09-26,-0.004444507426981642,0.016492971477861596
2011-09-27,0.040178681689712566,-0.012809546402670112
2011-09-28,0.00572227028238541,0.03979242693762534
2011-09-29,0.0,-0.02079881641002633
2011-09-30,-0.004267412870007077,0.00339862621493469
2011-10-03,-0.019999966022254095,-0.032175958617925875
2011-10-04,0.00728863325350925,-0.01049894005190606
2011-10-05,0.0,0.03801954295625614
2011-10-06,-0.0014472235919669027,0.006814183353417296
2011-10-07,0.001449321083631469,0.0008458994354080229
2011-10-11,0.013024563367381985,-0.0025358790966131515
2011-10-12,0.005714392079403333,0.005084761070418974
2011-10-13,0.0,0.02529518537821469
2011-10-14,-0.001420572641630549,0.0008222476324347178
2011-10-17,0.011379792169836868,0.010682125346981538
2011-10-18,-0.005625765716092126,-0.023577426475953598
2011-10-19,0.005657594014534664,0.016652912543770774
2011-10-20,-0.0196905436157922,-0.008189962629305998
2011-10-21,0.008608296046691116,-0.024772775997562196
2011-10-24,0.019914691459305012,0.031329125587545456
2011-10-25,-0.002789488182787123,0.02463040633323487
2011-10-26,0.005594510071969395,-0.023236962093402806
2011-10-27,0.0,0.004921976538873429
2011-10-28,0.01668979740094397,0.05714296195944122
2011-10-31,0.006840090325067682,-0.016216214608365195
2011-11-01,0.0027173361338474916,-0.009419079337579413
2011-11-02,0.0013550561755243688,-0.013470737247622712
2011-11-03,-0.005412749999125418,0.021686656032302833
2011-11-04,0.014965753530660306,0.014150784362376366
2011-11-07,0.005362169442336457,0.006201736032208775
2011-11-08,-0.006666600483933659,0.0015410015421886021
2011-11-09,-0.005369157141158752,-0.005384811707893694
2011-11-10,-0.020242852829599915,-0.03480293928472585
2011-11-11,0.011019272955744432,0.015224493268808051
2011-11-14,0.03405974521143469,0.022099548855813337
2011-11-15,0.0013174964896280192,0.0023165595937037647
2011-11-16,-0.007894577859151587,0.007704117416047664
2011-11-17,0.003978699079234949,-0.025993799285768348
2011-11-18,-0.019815136951326563,-0.0023546438529363
2011-11-21,-0.012129205469135056,-0.003934140251498879
2011-11-22,0.009549742433044866,-0.007898749151731341
2011-11-23,-0.008108013686522185,0.0
2011-11-25,-0.02452329550701758,-0.028662503402965618
2011-11-28,0.027933046017683778,-0.010655962431333463
2011-11-29,0.0,0.03976836026389407
2011-11-30,0.013586680669237457,-0.011952481455877208
2011-12-01,0.026809807561431722,0.04193565155298129
2011-12-02,-0.007832942585083678,0.022445904661179707
2011-12-05,0.003947629095805505,-0.006813089015718879
2011-12-06,-0.011795642134861803,0.0076219088506567405
2011-12-07,0.013262741711797905,-0.0211799328375061
2011-12-08,-0.0013089414486755673,0.021638229076059615
2011-12-09,-0.02883364129470226,-0.0211799328375061
2011-12-12,0.012145711697759949,0.01081906492431229
2011-12-13,0.00266661261743471,-0.01146787572381014
2011-12-14,-0.009308391227872108,-0.01624129884313603
2011-12-15,-0.026845785705793757,-0.013364635283557755
2011-12-16,0.0027586363303440083,-0.003984092277965456
2011-12-19,-0.0027510471916147292,0.02079992357614343
2011-12-20,0.004138061471925503,-0.03448262676435958
2011-12-21,0.04395586132365744,0.027597203291633118
2011-12-22,-0.013157765831744531,0.003949678842011731
2011-12-23,0.0053333631155631864,0.015735449752554167
2011-12-27,0.0013264387502523545,0.0007745790861856485
2011-12-28,0.0026487469284171296,0.007739895158960479
2011-12-29,0.0013210455582788664,-0.007680449286707648
2011-12-30,0.0,0.007739895158960479
2012-01-03,-0.06992086025548265,-0.00844848435360303
2012-01-04,0.0,0.027110665848591273
2012-01-05,0.07801407204530467,-0.00904951129927665
2012-01-06,-0.005263051906101058,0.009132152819402554
2012-01-09,0.0,-0.0082953772882685
2012-01-10,0.011904657686547932,0.017490365096212337
2012-01-11,0.0,0.029148020792788394
2012-01-12,0.006536221600797761,-0.007988326296027125
2012-01-13,0.006493306788617646,0.012444958714041925
2012-01-17,-0.024516100451783908,-0.005784512898614261
2012-01-18,0.01455003838226548,-0.021090894625181756
2012-01-30,0.02607577134728369,0.02748882674076617
2012-01-31,-0.0025412448039329114,0.010845880448262846
2012-02-01,-0.019108091465226365,0.007153220620871592
2012-02-02,-0.002597416724997354,0.0078123560854175735
2012-02-03,-0.007812677252913352,-0.019732116567586982
2012-02-06,0.015748120188000876,0.010064701388043374
2012-02-07,0.0,-0.0042703841892699195
2012-02-08,0.0012918966236867265,0.004288698579877975
2012-02-09,0.006451549199759313,0.009964321163085668
2012-02-10,-0.01410247877697689,0.006342469271241748
2012-02-13,-0.0039012258719144347,-0.030812212093962066
2012-02-14,0.009138399265758242,0.019508590481862993
2012-02-15,0.015523953583790152,0.004961111810290754
2012-02-16,0.0,0.009872969715365125
2012-02-17,0.019108157331802947,0.014664894885686054
2012-02-21,0.0,0.006194144097491625
2012-02-22,-0.0037499246234127532,-0.0164159172111384
2012-02-23,-0.020075331392147715,0.006954064298374459
2012-02-24,0.012804236839519825,-0.02348049800522841
2012-02-29,0.025284526007876718,0.01626588340672309
2012-03-01,-0.01233065173678977,0.010438398997530551
2012-03-02,-0.0012484788581618022,0.008264486927178372
2012-03-05,-0.013749852882352222,-0.00341541275388549
2012-03-06,0.007604539813673637,-0.01782044919690843
2012-03-07,-0.005031409808689879,-0.011863185300825444
2012-03-08,0.007585246678541663,0.01694920326067865
2012-03-09,0.0037640394877714455,0.014583242494578878
2012-03-12,0.0,-0.0006844501245641222
2012-03-13,0.016250125789224378,-0.013698554238885613
2012-03-14,0.02337033344106853,0.03263882145643926
2012-03-15,0.0,-0.004034895525581668
2012-03-16,-0.02524036885486589,0.008777777402084802
2012-03-19,0.03205898046032214,-0.010039975983813653
2012-03-20,-0.005973533575003463,0.025016785797938753
2012-03-21,0.020432836393192877,-0.014511944192283346
2012-03-22,0.0035333747949755894,0.018072214602810745
2012-03-23,0.0023473095726220406,-0.011834187154649784
2012-03-26,-0.021077221693228784,-0.0026612094402840357
2012-03-27,0.02631569019072624,0.02601720392492001
2012-03-28,-0.0034963125948607857,-0.000650350032747086
2012-03-29,-0.01637448055870222,-0.012361601035890688
2012-03-30,0.00951284722224357,-0.006587662980839257
2012-04-02,0.0023554816943926176,0.013262610987933096
2012-04-03,-0.0011751251148862365,0.007853510710627638
2012-04-05,-0.022353098045589687,-0.011688262095349391
2012-04-09,-0.0012030964427146027,0.0013138673323009567
2012-04-10,-0.012048259569864581,-0.024934346493803675
2012-04-11,0.004878076155670923,-0.016150702214023958
2012-04-12,0.0024272607701460855,0.011628043820511483
2012-04-13,0.027845158406814577,0.00878955948544736
2012-04-16,0.0,0.012064293096934485
2012-04-17,-0.012956641402348697,0.0
2012-04-18,0.014319766070094072,0.00728471944446712
2012-04-19,0.009411696290335884,0.004602319900825316
2012-04-20,-0.01748252717509537,-0.001963398685560671
2012-04-23,0.0,-0.009180243561503076
2012-04-24,0.003558831272033007,-0.01455988055627668
2012-04-25,-0.004728281207685797,-0.0020148240691668018
2012-04-26,-0.0023750649923575066,0.003364589217087333
2012-04-27,0.023809717264570266,0.061032955222646686
2012-04-30,0.009302315234752948,0.020859775654943062
2012-05-02,0.018432921136867366,-0.03529410268144354
2012-05-03,0.005656111111566034,0.03337608398533434
2012-05-04,-0.014623225096210174,-0.024844661549954378
2012-05-07,-0.022831061548034368,-0.01656061238272841
2012-05-08,-0.014018589975677988,-0.0012952298203401894
2012-05-09,0.0023696201948491882,-0.016861240580022946
2012-05-10,0.008274369878787831,-0.001979024676064507
2012-05-11,0.0023446181315357442,0.017184511170742718
2012-05-14,-0.0011697483000157958,0.0
2012-05-15,0.0011711182135552196,-0.02014299572174194
2012-05-16,-0.024561388231133508,-0.01923058583918287
2012-05-17,0.02038358852832704,0.00878955948544736
2012-05-18,-0.03877791362645093,-0.014745294929134563
2012-05-21,0.008557789795985447,-0.028571600770087375
2012-05-22,-0.003636852941758961,0.009804102282549595
2012-05-23,-0.03771270475869018,-0.0013869369875953018
2012-05-24,0.018963345480692236,-0.02222225788897244
2012-05-25,-0.0074443385819518105,-0.00852257027500099
2012-05-29,0.028749939165519618,0.001432362206534986
2012-05-30,-0.007290129212291229,0.012160282179458649
2012-05-31,0.04161558109146951,-0.015547690418577774
2012-06-01,-0.06110444019393301,-0.014357514962600296
2012-06-04,-0.04255342417883935,-0.04879819921594446
2012-06-05,0.022222247755687274,-0.0030628291425444988
2012-06-06,-0.0051148541227180174,0.014593060742027594
2012-06-07,0.02570668221280141,0.021952952030775637
2012-06-08,-0.023809367996422876,0.00296309879605208
2012-06-11,0.03209237174208754,-0.005908499900475546
2012-06-12,-0.012437816224454851,-0.0037147372549101907
2012-06-13,0.007556522022827026,0.021625446432845967
2012-06-14,-0.009999863627353407,-0.010948706033897315
2012-06-15,-0.013888999509713996,-0.005904045263620525
2012-06-18,0.03457102900235183,0.014847918080031235
2012-06-19,-0.0037129246663186372,0.021214415060574976
2012-06-20,0.013664515127870671,0.01074469406056704
2012-06-21,-0.01225459399160613,0.0014176815160592768
2012-06-22,-0.0062036047932187335,-0.03892418912444996
2012-06-25,-0.006242006985439642,0.01840917727284804
2012-06-26,-0.01130669252449163,-0.0325379198704076
2012-06-27,0.007623931509379184,-0.0052315926935044416
2012-06-28,0.007566377364961567,0.01728020976228099
2012-06-29,0.01752173934145367,-0.007385861951473982
2012-07-02,0.024600320865178497,0.038690920318990775
2012-07-03,0.010804102430538205,0.022206259054013657
2012-07-05,-0.00246920297186171,0.01191315353453518
2012-07-06,-0.0012346410888628245,-0.02066310922000295
2012-07-09,-0.01112501272008521,-0.010989129722231454
2012-07-10,-0.011249859369745843,0.0
2012-07-11,-0.012642408408713567,-0.016296094869660528
2012-07-12,-0.030729557155255032,-0.009789305118363576
2012-07-13,0.0013210164060291308,-0.02661591331944553
2012-07-16,-0.003957689306226531,0.007031267927830597
2012-07-17,-0.009271609517333423,-0.017067377146354232
2012-07-18,0.0,0.0015785031677664116
2012-07-19,0.03609619599334684,0.03546098182528115
2012-07-20,-0.010322678275626319,-0.02130915822958287
2012-07-23,-0.03129065212295016,-0.016329651152368892
2012-07-24,0.0067295387794579645,0.010276739013271202
2012-07-25,-0.0026740885723677468,0.010172007994778761
2012-07-26,0.02278862513815192,0.007745985958402442
2012-07-27,0.03931832174506266,0.026902516340379837
2012-07-30,-0.003783200705003595,0.02395184583781088
2012-07-31,0.02531657074703949,-0.01388868504587736
2012-08-01,-0.012345918411129695,0.03558191000793414
2012-08-02,0.0,-0.00644239271483891
2012-08-03,-0.0024998371649688714,-0.000720492681628401
2012-08-06,0.013784467103872858,0.022350483575862917
2012-08-07,0.006180466744381174,0.004231059978021807
2012-08-08,-0.01105655477939296,-0.004915598685785156
2012-08-09,0.02236021397510586,-0.005645715911045929
2012-08-10,-0.003644932444242864,0.017033312979242522
2012-08-13,0.008536543170373246,0.011165445420397845
2012-08-14,0.006045764540108638,-0.0124224776563559
2012-08-15,-0.002403809128601361,0.006289411670353728
2012-08-16,-0.0012048307133246648,0.0013889498530405332
2012-08-17,-0.01085625598894032,0.002080363125428234
2012-08-20,0.004877972546825478,-0.0034601880250202566
2012-08-21,0.014562880310120959,0.006944404997052204
2012-08-22,-0.014353846954926568,0.01034485470193006
2012-08-23,0.003640810848182151,-0.017064834289660918
2012-08-24,-0.008464287415444855,-0.004861152351566635
2012-08-27,0.012194931367063695,0.0027913829769660526
2012-08-28,-0.0072288040509706775,0.0006960110202607341
2012-08-29,0.003640810848182151,-0.004868085173865356
2012-08-30,0.0,0.002795544277608858
2012-08-31,0.007255086272024735,-0.006968686555410546
2012-09-04,0.008403500179400296,0.03157867637888289
2012-09-05,-0.02380956621032214,-0.021768485178369143
2012-09-06,-0.010975590252738424,-0.013908211475349647
2012-09-07,0.033292110512901325,0.016219951839561465
2012-09-10,-0.0035799859240177815,0.00693958562883254
2012-09-11,0.01077854481075725,0.013094309211832822
2012-09-12,0.0011845497842347,0.014966223496548494
2012-09-13,0.005917157668287943,0.003351103936305268
2012-09-14,0.017647169937722428,0.004008109108523779
2012-09-17,0.0,0.021956059679516485
2012-09-18,-0.009248642880983387,-0.02408862881583896
2012-09-19,0.0035009079552707663,0.0066711589182217295
2012-09-20,-0.008139436451492827,-0.0033134336767500407
2012-09-21,0.004688907155873719,-0.015957404729562915
2012-09-24,0.004667722117394748,0.0
2012-09-25,-0.002323017856867769,0.002027032062796961
2012-09-26,0.00582048660359311,-0.002022931515753686
2012-09-27,0.0138891389751879,0.012837730162891949
2012-09-28,0.02511405102477719,0.0406937634870896
2012-10-01,-0.010022200852918767,0.014102468664910316
2012-10-02,0.007874034297234699,0.0050570343158530045
2012-10-03,0.0022320526726142807,0.006289428283891361
2012-10-04,0.008908548944212903,0.0031249818452365966
2012-10-05,0.0044152739507312576,0.006853419312074321
2012-10-08,-0.020879153274339698,-0.005569168208651461
2012-10-09,-0.022446677556389235,-0.03360314784886839
2012-10-11,-0.018369749034505896,-0.010946397963514294
2012-10-12,0.009356930731698897,-0.02148434805152177
2012-10-15,0.00115835487722409,0.00598795630573845
2012-10-16,0.012731662633736533,0.011243387490263155
2012-10-17,-0.0011426970591108094,0.010464490441729568
2012-10-18,0.008009171203907643,0.009708520575065417
2012-10-19,-0.015891068122608355,-0.0032051101259568636
2012-10-22,-0.008073720913192806,-0.02122176080104926
2012-10-23,-0.003488694357441292,0.007227160501869633
2012-10-24,-0.003500209751922532,-0.00717530343231468
2012-10-25,-0.007025942714849675,-0.004599331622216721
2012-10-26,0.029481115433646468,0.01518153062525043
2012-10-31,0.016036463643451366,0.007802441614246803
2012-11-01,0.005636864119936494,0.025806383002881246
2012-11-02,0.007847777664858505,0.013207581143157843
2012-11-05,0.004449319478976247,-0.021104906078652074
2012-11-06,0.0011077063895552676,0.006975261027069954
2012-11-07,0.006637009011585063,0.020151080815514855
2012-11-08,-0.005494612073571122,-0.0018517801647376685
2012-11-09,0.0033150038221223805,-0.0024737485649000872
2012-11-12,0.0055066050264890795,0.014259232195898707
2012-11-13,-0.010953006006212329,0.005501236107708412
2012-11-14,0.0022148605825055723,-0.01641341425596952
2012-11-15,-0.003314893626868512,-0.01606923593668973
2012-11-16,0.0,0.008165875650092622
2012-11-19,-0.002217205421196612,0.008722737247318145
2012-11-20,0.004444597112468995,0.009264848211444432
2012-11-21,0.0011059291481664852,-0.005507970279806073
2012-11-23,0.05524870462724196,0.0006154879183229991
2012-11-26,-0.0020942606294039,0.03567031938961032
2012-11-27,0.010493278807699822,-0.013064190879919927
2012-11-28,-0.004153932441847846,0.012635561180839291
2012-11-29,0.006256681377830096,0.00415905318688058
2012-11-30,0.02279783300604375,0.01360940527255368
2012-12-03,-0.00810524511955484,0.008173083427672463
2012-12-04,-0.013278624566178695,-0.011001930883471405
2012-12-05,0.0031054637414060595,-0.019320820532423517
2012-12-06,-0.003095849692437352,0.01253741958368868
2012-12-07,0.015527834890624826,0.005306543753208483
2012-12-10,-0.016310039579598666,-0.0011729992537639995
2012-12-11,0.018652819433911998,-0.008808080690463984
2012-12-12,0.0010171514706543278,0.01836492760505714
2012-12-13,0.008130159577945193,-0.007562580019815426
2012-12-14,-0.008064593148714938,0.0029309611714662047
2012-12-17,-0.014227677913117154,-0.009351231766807524
2012-12-18,-0.0030926591779783666,-0.0005899963411306346
2012-12-19,0.006204816170783272,0.0023610859210082434
2012-12-20,-0.013360815401574206,0.00647827581341754
2012-12-21,-0.012499807818324533,0.000585380782149077
2012-12-24,0.00421944878703208,-0.008772023282379483
2012-12-26,0.008403125425894222,-0.001180065801153465
2012-12-27,-0.004166602606108178,-0.0005907666034880706
2012-12-28,0.014644177530635448,0.0035461089014057643
2013-01-02,0.02680438275278847,0.008833946118548885
2013-01-03,0.014056156941778836,0.05662583368670563
2013-01-04,0.004950492605462713,-0.0005521681088954392
2013-01-07,-0.00985231016162996,-0.007186330344972357
2013-01-08,-0.007960175999283952,-0.014476833016464855
2013-01-09,0.003009105838543562,-0.00903931469958029
2013-01-10,0.009999995013665051,0.0
2013-01-11,0.0,0.0364877835630516
2013-01-14,0.009900985210925426,-0.0016501011193964222
2013-01-15,-0.014705972935151345,-0.007713563634032028
2013-01-16,-0.012935298402655965,-0.006663051105550368
2013-01-17,0.0010081244090664847,-0.005030756907990311
2013-01-18,0.022155095004997884,0.025842859040697698
2013-01-22,-0.004926105954361918,-0.0065718260370962525
2013-01-23,0.0,0.001102789234847648
2013-01-24,-0.010890945496988994,0.006057055563411541
2013-01-25,-0.009009242836873797,-0.025177771253453534
2013-01-28,0.0030303823965234667,-0.003368971751380977
2013-01-29,0.01711985070521239,-0.012957756077131672
2013-01-30,0.004950492605462713,0.013698594282451352
2013-01-31,0.0,0.002252141760785043
2013-02-01,0.0,-0.0033707259645953665
2013-02-04,0.014778514368898004,0.018602078263480003
2013-02-05,0.0,-0.009407928357961634
2013-02-06,0.019417365745860206,0.015642522697177676
2013-02-19,0.01904760819301313,-0.007700699130221849
2013-02-20,0.018691578332428026,0.061530157178171396
2013-02-21,-0.018348613780655436,-0.013577162703255052
2013-02-22,-0.014018683749321019,-0.01058774777626132
2013-02-25,-0.004739333804900371,0.01123624936083827
2013-02-26,-0.014285706144759847,-0.03439172261568964
2013-02-27,0.009661830163036279,-0.024109558527919333
2013-03-01,0.004784686255533758,0.02077471110473993
2013-03-04,-0.02857150726732148,0.0038504859089340516
2013-03-05,0.019607833551835836,-0.006027525452826704
2013-03-06,0.0,0.010474140613860273
2013-03-07,-0.009615188223120465,-0.01145645507168846
2013-03-08,0.004854268819949674,-0.003863303500337782
2013-03-11,-0.01449284159884529,-0.007756229681790037
2013-03-12,0.004901860616684492,-0.010608648776948497
2013-03-13,0.019512382116948005,0.0005644288148253838
2013-03-14,-0.004784781687774528,0.015228324913618408
2013-03-15,-0.009615188223120465,0.0027778309480828464
2013-03-18,-0.024272118675912394,-0.0227146481170642
2013-03-19,-0.00497502317281567,-0.022675677217571556
2013-03-20,-0.012000013961737858,-0.009280861217912105
2013-03-21,-0.0010122058213745408,0.009953308289155546
2013-03-22,-0.007092013699438459,-0.02086975989221762
2013-03-25,0.01530611310349656,0.010657221758061488
2013-03-26,-0.005025323061851896,-0.007029750141906247
2013-03-27,0.015151509046421272,0.007079517380214438
2013-03-28,-0.00497502317281567,0.0058581977231398595
2013-04-01,0.009999995013665051,0.0011648735688469297
2013-04-02,-0.004950591344769122,-0.006399061802586618
2013-04-03,0.0,0.0017565173891738535
2013-04-08,-0.019900291152375366,-0.02162471440634984
2013-04-09,-0.01015237934209747,0.005973606852490002
2013-04-10,0.008205103552111546,0.006532132238217198
2013-04-11,0.03255341237274574,0.014159180998213266
2013-04-12,-0.00985231016162996,0.008726026139001277
2013-04-15,-0.01094483267297052,-0.001730108257918358
2013-04-16,0.011065947618017578,-0.024263494082334813
2013-04-17,-0.00497502317281567,0.0207224979384268
2013-04-18,-0.0009998598839879311,-0.009280861217912105
2013-04-19,0.06606588410002256,0.050351466743176435
2013-04-22,0.01877942757060323,0.047937248055340075
2013-04-23,-0.023041461947372797,-0.015957160671609537
